cluster_id	semantic_identity_id	canonical_cluster_label	primary_user_job	intent_primary	marketplace_scope	priority_tier	m10a_owner_state	m10a_page_role_state	m10d_target_effect_summary	final_owner_state	primary_page_owner_id	route_class	physical_action	owner_role_summary	secondary_coverage_state	parent_page_owner_id	internal_link_responsibility	material_boundary_state	decision_rationale	search_evidence_refs	m10d_evidence_refs	product_truth_refs	claim_boundary
M9CL_8dc41c74759b520e	M8SID_15cbb2efd88933f0	плагин аналитики маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:PRESERVE | M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=22; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_011_15cbb2efd88933f0:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_8dc41c74759b520e | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_8dc41c74759b520e	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_8f0e6e3238f52a2b	M8SID_2a1f3b8d04a0da08	Отчёт «Доходы и расходы» Wildberries: как читать и сверять	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=36; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_8f0e6e3238f52a2b | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_8f0e6e3238f52a2b	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_994f2db1cb2d47e9	M8SID_24825275388a8170	нейросеть для работы с маркетплейсами	Get help understanding daily seller operations from permitted data	MIXED	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_503322b8af3825a8:PRESERVE | M10BCASE_840dee47a90532a8:PRESERVE | M10BCASE_e5e5533784063649:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=13; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRW2Q_003_24825275388a8170:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_503322b8af3825a8:M9CL_994f2db1cb2d47e9 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_840dee47a90532a8:M9CL_994f2db1cb2d47e9 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_e5e5533784063649:M9CL_994f2db1cb2d47e9	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_998176896a32b481	M8SID_0133a113dcbf6889	Интеграция Ozon Performance и ChatGPT (OpenAI)	Connect own web AI to permitted Ozon/WB seller data	COMMERCIAL_INVESTIGATION	OZON	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_9ef8cb07387160b6:PRESERVE | M10BCASE_c0815ba7ee0ba5b2:PRESERVE | M10BCASE_e56413a05b57e358:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=4; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_9ef8cb07387160b6:M9CL_998176896a32b481 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_c0815ba7ee0ba5b2:M9CL_998176896a32b481 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_e56413a05b57e358:M9CL_998176896a32b481	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_9c53f9a6bb6116b6	M8SID_f326261dec0f180d	аналитика показателей продавца	Read and interpret available seller-owned marketplace reports and metrics	MIXED	UNSPECIFIED	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NONE_NO_TARGETED_M10D_OBSERVATION	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=60; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_001_f326261dec0f180d:RU225:TOP100	NONE	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_9d0077e8f75a1708	M8SID_352b640652184f81	расширение для аналитики маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:PRESERVE | M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=22; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M4QR2Q00041:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_9d0077e8f75a1708 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_9d0077e8f75a1708	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_9d52a57fe836056a	M8SID_ad9d528ae20638a6	сервис аналитики на маркетплейсах отзывы	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=21; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_025_ad9d528ae20638a6:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_9d52a57fe836056a	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_9d782abd2186f6e2	M8SID_50e949b2f6a4c494	Работа c маркетплейсом: отчеты и аналитика	Read and interpret available seller-owned marketplace reports and metrics	MIXED	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE | M10BCASE_d7c8eaf031abe40a:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=60; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_9d782abd2186f6e2 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_9d782abd2186f6e2 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d7c8eaf031abe40a:M9CL_9d782abd2186f6e2	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_9ef9d5ed87d0b015	M8SID_7c14f16157d077b9	Отчёт по рекламе Wildberries: где смотреть и как анализировать	Inspect seller-owned advertising reports and explain observed metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_ba667d2c39fb39ad:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=20; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_ba667d2c39fb39ad:M9CL_9ef9d5ed87d0b015	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_9f80eb481788313c	M8SID_df79f0c3371689ed	Отчёт о продажах Wildberries: как читать и выгружать	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=48; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_9f80eb481788313c | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_9f80eb481788313c	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_a03366ab2f0a93ef	M8SID_21a8a6bdb4a71db0	ии агент для селлера	Find a suitable AI assistant for Ozon/WB seller work through an owned web AI	COMMERCIAL_INVESTIGATION	UNSPECIFIED	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_e5e5533784063649:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=10; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRW2Q_005_21a8a6bdb4a71db0:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_e5e5533784063649:M9CL_a03366ab2f0a93ef	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_a1aadae12e8466eb	M8SID_3b03ea8b493492c0	Как сквозная аналитика продаж поможет вам больше зарабатывать на маркетплейсах	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NONE_NO_TARGETED_M10D_OBSERVATION	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=18; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	NONE	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_a2b4ef64efdfb9f6	M8SID_6eb6592464294694	сервис для аналитики продаж на маркетплейсах	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:PRESERVE | M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=24; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRQ_019_6eb6592464294694:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_a2b4ef64efdfb9f6 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_a2b4ef64efdfb9f6	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_a376985a8068ec48	M8SID_9abd6603016eb220	Комиссии на Wildberries: почему в отчёте одна ставка, а в тарифах другая	Inspect seller-owned advertising reports and explain observed metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NONE_NO_TARGETED_M10D_OBSERVATION	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=36; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	NONE	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_a7c25b124fa757fd	M8SID_7455a5a41ec9db71	Отчёт о реализации Wildberries: как читать финансовый отчёт и сверить выплату	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_905d903673405cdf:PRESERVE | M10BCASE_adb2e167115fbbbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=36; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_905d903673405cdf:M9CL_a7c25b124fa757fd | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_a7c25b124fa757fd	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_abd1bf5b4bfcf6a2	M8SID_985f150bb9d0478c	Отчёт о реализации Ozon: где найти и как сверить выплату	Read and interpret available seller-owned marketplace reports and metrics	MIXED	OZON	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_adb2e167115fbbbd:PRESERVE | M10BCASE_d7c8eaf031abe40a:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	No current exact Search anchor for this identity; source/page-title wording and unresolved task boundaries cannot be promoted to a standalone owner. Exact Search anchor=NO_CURRENT_EXACT_SERP; material HOLD degree=19; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	NO_CURRENT_EXACT_SERP	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_adb2e167115fbbbd:M9CL_abd1bf5b4bfcf6a2 | docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d7c8eaf031abe40a:M9CL_abd1bf5b4bfcf6a2	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_ad507c7fc3cfea7a	M8SID_fb4d67f1c380d11c	аналитика маркетплейсов топ сервисов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_d3950384418e3bbd:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=17; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRW2Q_002_fb4d67f1c380d11c:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_d3950384418e3bbd:M9CL_ad507c7fc3cfea7a	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_adc8b5ec6197bdf3	M8SID_437d0cbcb94b3694	программа аналитики маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	M10BCASE_93993613e7003b69:PRESERVE	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=23; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRW2Q_001_437d0cbcb94b3694:RU225:TOP100	docs/seo/work_return/M10D_SEARCH_VS_AI_RECONCILIATION_2026-09-25_R1/M10D_CLUSTER_DELTA_XREF.tsv#M10BCASE_93993613e7003b69:M9CL_adc8b5ec6197bdf3	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
M9CL_adcead7701b4a4b4	M8SID_83f33ee4e629a7c9	Как читать финансовый отчёт Wildberries и Ozon	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	BOTH	P4_EXPLORATORY	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NONE_NO_TARGETED_M10D_OBSERVATION	HOLD_NO_FINAL_OWNER	NONE_HOLD	HOLD	RECHECK_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	NONE_HOLD	HOLD_BLOCKING_FINAL_OWNER	Current Search identifies the task, but material owner boundaries lack exact accepted target-specific resolution. Exact Search anchor=CURRENT_EXACT_SERP; material HOLD degree=30; product fit=SUPPORTED_WITH_BOUNDARY. M9 cluster remains HOLD_CLUSTER_BOUNDARY.	M9BRW2Q_010_83f33ee4e629a7c9:RU225:TOP100	NONE	docs/seo/PRODUCT_TRUTH.md@6a469d5743142d3e476afa5d2cda653fd411ecb8	Analytical page job only; no final planned URL, H1, Title, description or live site mutation. Unassigned M9 neighbors remain HOLD.
