execution_query_id	exact_query_text	authorized_competitor_id	authorized_competitor_name	competitor_role_class	rank	rank_bucket	ranking_url	ranking_host	title	snippet_or_passage	match_basis	match_confidence	source_item_index	operation_id	m4c_exact_url_match_status	m4c_url_id	m3_relation	information_gain_question	downstream_decision	stop_interpretation	claim_boundary
M4QR2Q00045	юнит экономика маркетплейсов	REG046	Tablichki	RECURRING_PRODUCT_VENDOR	23	21_100	https://tablichki.tech/unit-economy	tablichki.tech	Юнит экономика маркетплейсов WB и OZON - узнайте, какие...	Юнит экономика маркетплейсов - узнайте, какие товары продаются в минус. Юнитка показывает структуру затрат по каждому артикулу - сразу видите где просадка и как исправить.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL008440	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG013	Insales	RECURRING_PRODUCT_VENDOR	24	21_100	https://www.insales.ru/blogs/university/kak-rasschitat-yunit-ekonomiku	www.insales.ru	Как рассчитать юнит-экономику - формулы, примеры расчета для...	Содержание … Что такое юнит-экономика для маркетплейсов … Какая формула используется при расчете юнит-экономики для «Вайлдберриз»	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL002004	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG037	Sellerden	RECURRING_PRODUCT_VENDOR	25	21_100	https://sellerden.ru/sellerden/unit-economic/	sellerden.ru	Юнит-экономика для Вайлдберриз, Озон и Яндекс Маркет	Юнит-экономика для Ozon принципиально не отличается от приведенной выше методики расчета. Исключение составляют лишь некоторые условия работы, размер комиссии и платы за логистику. Наши специалисты с удовольствием произведут расчет юнит-экономики для вашего магазина на маркетплейсе Ozon и помогут найти точки роста вашего бизнеса.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG017	Klerk	EDITORIAL_OR_PUBLISHER	31	21_100	https://www.klerk.ru/blogs/ruzfinance/583971/	www.klerk.ru	Как считать юнит-экономику для маркетплейсов	Рассмотрим простой пример — расчет юнит-экономики на бусы из искусственного жемчуга. Дано: бусы купили у поставщика за 320 ₽, полная себестоимость до того, как они попали на маркетплейс, составила 331 ₽. Эта себестоимость включает в себя расходы на доставку, приемку и маркировку.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG042	Selsup	RECURRING_PRODUCT_VENDOR	33	21_100	https://selsup.ru/help/raschyot-yunit-ekonomiki-i-roznichnyh-tsen-dlya-marketplejsov/	selsup.ru	Планирование юнит-экономики и розничных цен для...	SelSup — программа для работы с маркетплейсами, которая помогает автоматизировать расчёт цен и планируемой юнит-экономики. В этой статье рассказываем, как правильно планировать юнит-экономику для Wildberries, Ozon, Яндекс.Маркет, МегаМаркет и AliExpress.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	35	21_100	https://vc.ru/id2692036/973754-yunit-ekonomika-dlya-marketpleisov-zachem-ona-nuzhna-i-kak-ee-rasschitat	vc.ru	Юнит-экономика для маркетплейсов Зачем... — Никита на vc.ru	Юнит-экономика используется не только на маркетплейсах, но и в других видах бизнеса, таких как офлайн- и интернет-магазины. … Вторая модель — это юнит-экономика для маркетплейсов, которая представлена в отчете по топовым товарам. Главная цель этой модели — не упустить ни одной детали, которая влияет на ценообразование.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	38	21_100	https://vc.ru/marketplace/443493-yunit-ekonomika-dlya-marketpleisov-kak-gramotno-delat-raschety-i-ne-zaputatsya-v-cifrah	vc.ru	Юнит-экономика для маркетплейсов... — Маркетплейсы на vc.ru	Юнит-экономика для маркетплейсов: как грамотно делать расчёты и не запутаться в цифрах. Юнит-экономика — оценка прибыльности одной единицы или юнита. Это поступление денег от одного юнита минус расходы на то, чтобы это событие свершилось. В качестве юнита выступает продукт, пользователь или клиент.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG042	Selsup	RECURRING_PRODUCT_VENDOR	42	21_100	https://selsup.ru/blog/yunit-ekonomika-dlya-wildberries-i-ozon/	selsup.ru	Юнит-экономика Ozon и Wildberries: расчёт в 2026 году	Юнит-экономика на Ozon и Wildberries: расчёт по новым тарифам. Опубликовано 08.12.2022 Обновлено 11.09.2026 14 мин чтения 22 619. Как посчитать реальную прибыль товара на Wildberries и Ozon: формула, таблица расходов, пример, точка безубыточности, налоги и частые ошибки.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG031	Promopult	RECURRING_PRODUCT_VENDOR	45	21_100	https://blog.promopult.ru/ecommerce/kak-rasschitat-yunit-ekonomiku-dlya-wildberries.html	blog.promopult.ru	Расчет юнит экономики для Вайлдберриз: пример таблицы...	Желательно заложить в юнит-экономику определенный процент утраты товара — в зависимости от категории, в которой вы торгуете, в среднем около 1%. Это поможет покрыть стоимость порчи и брака без потерь прибыли. Штрафы маркетплейса .	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL003547	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG010	Habr	EDITORIAL_OR_PUBLISHER	47	21_100	https://habr.com/ru/articles/812713/	habr.com	Как мы юнит-экономику считали и управленческий учет... / Хабр	С одной стороны, задача посчитать юнит-экономику выглядит как задача на вечер в компании с экселем. А если задача возникает регулярно, то можно потратить 10 вечеров, и потом все будет занимать 20...	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	53	21_100	https://www.moysklad.ru/poleznoe/shkola-torgovli/unit-ekonomika/	www.moysklad.ru	Юнит-экономика: что это такое, зачем нужна, какие метрики...	Юнит‑экономика (unit economics, с английского: unit — единица измерения, economics — экономика). Юнит‑экономика — это метод моделирования для определения прибыльности бизнес-моделей. … Юнит‑экономика для маркетплейсов. Отгрузка товаров на маркетплейсы: что нужно знать. Декларация по УСН в 2026 году: как правильно заполнить и сдать.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG053	Wbcon	RECURRING_PRODUCT_VENDOR	54	21_100	https://wbcon.ru/calculator-wildberries-dr/	wbcon.ru	Бесплатный онлайн калькулятор юнит экономики... - WBCON.RU	Актуальный калькулятор Вайлдберриз 2026 поможет заранее рассчитать все цены, скидки, промокоды для входа на маркетплейс. Можете сравнить все три системы онлайн. FBO - продажа со склада Wildberries, FBS - продажа со склада поставщика, DBS - продажа со склада поставщика, доставка силами поставщика. УСН и Общая система налогообложения.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG052	VC.ru	EDITORIAL_OR_PUBLISHER	59	21_100	https://vc.ru/marketplace/453625-chto-takoe-yunit-ekonomika-i-kak-ee-rasschityvat-na-wildberries	vc.ru	Что такое юнит-экономика и как ее... — Маркетплейсы на vc.ru	В случае с продажами на маркетплейсе юнит — это единица товара, а экономика показывает, сколько предприниматель заработает с его продажи. … Мы рассмотрим расчет юнит-экономики на Wildberries, но его можно использовать и для других маркетплейсов, только в расчете будут участвовать коэффициенты соответствующей площадки.	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG059	YouTube	EDITORIAL_OR_PUBLISHER	61	21_100	https://www.youtube.com/watch?v=wjSNcLomIT8	www.youtube.com	Как посчитать Unit-экономику для продаж на маркетплейсах...	Unit-экономика - это ключевой термин в онлайн-торговле, который позволяет рассчитать прибыль на единицу товара и принимать взвешенные решения при выборе товара для продажи. Во второй части видео я расскажу об автоматизированной расшифровке отчетов Wildberries, которую мы разработали.	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG028	Mpstats	RECURRING_PRODUCT_VENDOR	64	21_100	https://mpstats.io/instruments/calculator	mpstats.io	Калькулятор юнит-экономики Wildberries	Калькулятор юнит-экономики WB. Рассчитывайте прибыльность новых товаров, повышайте доходность ассортимента и оценивайте влияние каждого SKU на общий результат продаж. Попробовать бесплатно.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL003283	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG020	Limescope	RECURRING_PRODUCT_VENDOR	66	21_100	https://limescope.ru/	limescope.ru	LimeScope — аналитика маркетплейсов	Вся экономика маркетплейсов — в одном окне. Собирайте продажи, расходы, рекламу, остатки и прибыль всех кабинетов в единую понятную систему. … Калькулятор юнит-экономики. Быстрая проверка экономики товара до запуска продаж на маркетплейсе.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL002663	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG059	YouTube	EDITORIAL_OR_PUBLISHER	70	21_100	https://www.youtube.com/watch?v=TMJg9wyM-dc	www.youtube.com	Юнит-экономика для Ozon. Обучение по маркетплейсам - YouTube		EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	44	sprg7lkstbo8aa72re2l	NO_EXACT_M4C_URL_MATCH		NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG015	Jafo	RECURRING_PRODUCT_VENDOR	71	21_100	https://jafo.ru/product/analytics	jafo.ru	Аналитика Wildberries и Ozon в одном окне — JAFO	Настоящий P&L и юнит-экономика вместо «маржи площадки». Свои данные, дашборды открываются мгновенно — вы видите честную чистую прибыль по обоим маркетплейсам. Попробовать бесплатно → Тарифы.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL002318	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	75	21_100	https://mpmgr.ru/features/analytics	mpmgr.ru	Аналитика продаж на Wildberries, Ozon и Яндекс.Маркете - MP...	Внутренняя аналитика продаж на маркетплейсах - без Excel и ручных выгрузок. Заказы, остатки, детализация финансов, юнит-экономика, платное хранение - в одном экране. Задайте вопрос AI-ассистенту и получите вывод, а не таблицу.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL003220	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00045	юнит экономика маркетплейсов	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	76	21_100	https://mpmgr.ru/features/analytics/wildberries	mpmgr.ru	Аналитика Wildberries - заказы, остатки и прибыль - MP Manager	Юнит-экономика показывает прибыль, маржинальность, рентабельность и цену безубыточности с учётом себестоимости и расходов. Платное хранение WB съедает маржу незаметно. Отчёт по хранению помогает увидеть стоимость, динамику и товары, по которым складские расходы требуют решения.	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	44	sprg7lkstbo8aa72re2l	EXACT_M4C_URL_MATCH	M4CURL003222	NO_EXACT_M3_MATCH	For exact observed M2R phrase «юнит экономика маркетплейсов», would current top-100 ranks and ranking URLs reveal a materially different 60-competitor set for unit-economics metric/tool intent versus profit/margin controls versus accepted R04, changing M4Q F3 unit-economics competitor result role / M6 finance routing?	M4Q F3 unit-economics competitor result role / M6 finance routing	A valid top-100 zero means no authorized competitor observed for this exact wording at this time/region; it is not zero demand, zero indexed pages or exhaustive reverse-index recall. Stop at the planned depth and reconcile the named decision; no recursive query expansion.	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
