execution_query_id	exact_query_text	query_authority_class	batch_id	export_source_file	source_item_index	operation_id	result_rank	rank_bucket	result_url_raw	result_url_normalized	result_host	result_domain	result_title	result_snippet_or_passage	authorized_competitor_match_status	authorized_competitor_id	authorized_competitor_name	competitor_role_class	competitor_match_basis	competitor_match_confidence	competitor_match_notes	m4c_exact_url_match_status	m4c_url_id	m4c_entity_id	evidence_time_or_provider_response_time_if_available	provider_result_modtime_if_available	claim_boundary
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	64	21_100	https://t-j.ru/list/mplace-service/	https://t-j.ru/list/mplace-service/	t-j.ru	t-j.ru	Сервисы аналитики маркетплейсов	Оценить оборот продаж в категории, посмотреть насыщенность конкретных рынков — все это можно сделать с помощью сервисов аналитики маркетплейсов. Для тех, кто уже торгует, есть конкурентный анализ, оценка рентабельности и финансовая аналитика, работа над поисковой оптимизацией карточек внутри площадки.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20240228T171747	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	65	21_100	https://profi.ru/it_freelance/analitik-marketpleisov/analitika-kartochek-wildberries/	https://profi.ru/it_freelance/analitik-marketpleisov/analitika-kartochek-wildberries/	profi.ru	profi.ru	Заказать аналитика карточек Wildberries в Москве 237...		NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20241216T022438	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	66	21_100	https://www.apisystem.name/	https://www.apisystem.name	www.apisystem.name	www.apisystem.name	ApiSystem: мониторинг маркетплейсов, аналитика, автоматизация	API-мониторинг маркетплейсов с аналитикой цен, автоматизацией торговли и интеграцией за 15 минут. Круглосуточная поддержка, бесплатный старт. На рынке с 2014 года.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20180609T230012	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	67	21_100	https://sellerdata.ru/	https://sellerdata.ru	sellerdata.ru	sellerdata.ru	sellerdata — аналитика маркетплейсов Wildberries и Ozon: расчет...	Зачем нужна аналитика маркетплейсов? Сервис аналитики sellerdata это: Юнит экономика. Использование сервиса для анализа продаж на маркетплейсах позволит контролировать прибыльность магазина в целом и в разрезе отдельных товаров за выбранный период с учетом как прямых так и косвенных расходов. Расчет поставок.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20210907T011310	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	68	21_100	https://planfact.io/solutions/mp	https://planfact.io/solutions/mp	planfact.io	planfact.io	Программа для селлеров – учет финансов и аналитика... | ПланФакт	Финансовая аналитика маркетплейсов – учет доходов и расходов на маркетплейсах в одном сервисе. … Финансовая аналитика маркетплейсов покажет выручку и долю каждой товарной категории в общем доходе. Вы увидите, какие направления растут и приносят больше продаж, а какие требуют пересмотра. Расчет чистой прибыли и дивидендов.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20220811T134925	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	69	21_100	https://tablichki.tech/	https://tablichki.tech	tablichki.tech	tablichki.tech	Управленческий учет, аналитика маркетплейсов Wildberries...	Таблички tech оцифровка маркетплейсов на карте Москвы — Яндекс Карты. … Наш сервис спроектирован для детальной внутренней аналитики. Уровень проработки интерфейсов и визуализаций один из самых продвинутых на рынке. Мы умеем работать с большим количеством SKU, кабинетов и маркетплейсов.	MATCH_AUTHORIZED	REG046	Tablichki	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	EXACT_M4C_URL_MATCH	M4CURL008396	REG046	2026-09-23T06:46:30.975000+00:00	20230429T182950	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	70	21_100	https://toolfox.ru/services/analitika-i-monitoring/analitika-marketplejsov	https://toolfox.ru/services/analitika-i-monitoring/analitika-marketplejsov	toolfox.ru	toolfox.ru	Аналитика маркетплейсов: ТОП-29 сервисов 2026 | ToolFox	Аналитика маркетплейсов: 29 сервисов для анализа ниш Wildberries и Ozon, подбора товара и конкурентов. Сравниваем возможности и цены, выбираем свой. … Российская платформа аналитики маркетплейсов Wildberries и Ozon: внешняя и внутренняя аналитика, поиск прибыльных ниш и продвижение карточек.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20260315T161452	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	71	21_100	https://mpmgr.ru/features/extension	https://mpmgr.ru/features/extension	mpmgr.ru	mpmgr.ru	Расширение для Wildberries - аналитика в браузере - MP Manager	Бесплатное расширение MP Manager для Wildberries: рекламная выдача, склады, сегментация, поиск по фразам, AI-аналитика и сравнение карточек прямо в браузере.	MATCH_AUTHORIZED	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	EXACT_M4C_URL_MATCH	M4CURL003254	REG027	2026-09-23T06:46:30.975000+00:00	20240618T190621	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	72	21_100	https://jetseller.ru/	https://jetseller.ru	jetseller.ru	jetseller.ru	JetSeller | Создавайте и улучшайте слайды для карточки товара за...	JetSeller анализирует карточку, конкурентов и отзывы, а потом создаёт слайды и обложки для A/B и варианты сильного визуала для Wildberries. Не наугад – на основе данных.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20130305T010033	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	73	21_100	https://www.qlever.ru/press/top-5-dashbordov-kotorye-dolzhen-otslezhivat-kazhdyj-e-commerce-direktor	https://www.qlever.ru/press/top-5-dashbordov-kotorye-dolzhen-otslezhivat-kazhdyj-e-commerce-direktor	www.qlever.ru	www.qlever.ru	BI-аналитика для маркетплейсов WB и OZON - дашборды для...		NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20250618T174302	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	74	21_100	https://profi.ru/it_freelance/analitik-marketpleisov/	https://profi.ru/it_freelance/analitik-marketpleisov/	profi.ru	profi.ru	1604 лучших аналитика маркетплейсов Москвы на Профи	Слежу за трендами маркетплейсов, работаю в сервисе аналитики MPStats, оперативно выполняю заказы. Проведу консультацию по выходу на маркетплейс, занимаюсь ведением личного кабинета, инфографика, полная seo оптимизация карточек, анализ ниши и подбор товара, аналитика и аудит, ABC анализ, просчёт финансовой модели.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20231223T145316	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	75	21_100	https://dzen.ru/a/Y4Cuzsnd-lPtJ1UN	https://dzen.ru/a/Y4Cuzsnd-lPtJ1UN	dzen.ru	dzen.ru	39 сервисов аналитики маркетплейсов: бесплатные... | Дзен	Ниже 39 работающих сервисов с ценами на 2026 год, у 9 из них есть бесплатный тариф без ограничения по сроку. Полные карточки с отзывами пользователей и баллами лежат в рейтинге сервисов аналитики маркетплейсов.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20221013T095534	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	76	21_100	https://servisy-marketpleysov.ru/	https://servisy-marketpleysov.ru	servisy-marketpleysov.ru	servisy-marketpleysov.ru	Сервисы аналитики для маркетплейсов	Удобный агрегатор сервисов аналитики для маркетплейсов. У нас вы найдете подробное описание, цены, отзывы и обзор инструментов.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20141015T022547	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	77	21_100	https://toolfox.ru/services/s/sellerfox	https://toolfox.ru/services/s/sellerfox	toolfox.ru	toolfox.ru	SellerFox — бесплатная аналитика маркетплейсов: обзор 2026	SellerFox — сервис внешней аналитики маркетплейсов для анализа рынка и конкурентов. Платформа собирает данные о продажах, выручке, ценах и остатках товаров на шести площадках — Wildberries, Ozon, Яндекс Маркете, Магнит Маркете, СберМегаМаркете и AliExpress.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20260421T071747	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	78	21_100	https://mpmgr.ru/features/product-trackers	https://mpmgr.ru/features/product-trackers	mpmgr.ru	mpmgr.ru	SEO для карточек на Wildberries, Ozon и Яндекс.Маркет - MP...		MATCH_AUTHORIZED	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	EXACT_M4C_URL_MATCH	M4CURL003261	REG027	2026-09-23T06:46:30.975000+00:00	20230920T184514	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	79	21_100	https://www.moysklad.ru/programmy-dlja-biznesa/programma-dlya-torgovli-na-marketpleysakh/	https://www.moysklad.ru/programmy-dlja-biznesa/programma-dlya-torgovli-na-marketpleysakh/	www.moysklad.ru	www.moysklad.ru	Программа для торговли на маркетплейсах: учет, автоматизация...	Попробуйте бесплатно программу для автоматизации продаж и аналитики на маркетплейсах. … Расширенная аналитика для маркетплейсов. Юнит-экономика — даем возможность видеть прибыль и рентабельность. По каждому товару в разрезе каналов продаж.	MATCH_AUTHORIZED	REG024	Moysklad	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20210812T172704	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	80	21_100	https://stat4market.com/	https://stat4market.com	stat4market.com	stat4market.com	Stat4Market — сервис аналитики Wildberries и Ozon.	Выходите в топ на маркетплейсах с помощью сервиса аналитики продаж на Вайлдберриз и Озон. … Селлерам и менеджерам маркетплейсов. Аналитика для повышения продаж на Wildberries и Ozon. Получите бесплатный доступ ко всем функциям Stat4Market.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20200107T191825	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	81	21_100	https://sellego.com/	https://sellego.com	sellego.com	sellego.com	Сервис аналитики и автоматизации для ВБ Селлеров	Полный комплекс инструментов для самостоятельных продаж на маркетплейсе Вайлдберриз. … Удобные инструменты для продвижения и аналитики позиций, а также обучающийся Автобиддер для быстрого выхода в топ и роста продаж на Вайлдберриз.	MATCH_AUTHORIZED	REG036	Sellego	EDITORIAL_OR_PUBLISHER	EXACT_AUTHORIZED_REGISTRY_DOMAIN	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20141014T231151	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	82	21_100	https://sellium.pro/	https://sellium.pro	sellium.pro	sellium.pro	Sellium — инструменты для продавцов на Ozon	менеджер QUICK - команды по продвижению на маркетплейсах. Для нашей компании ключевым фактором успеха торговли на маркетплейсах является максимально точное попадание в сезон. Сервис Sellium единственный из представленных на рынке систем, кто дает информацию о трендах по конкретным запросам в динамике.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20181006T224048	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	83	21_100	https://mpmgr.ru/	https://mpmgr.ru	mpmgr.ru	mpmgr.ru	MP Manager - платформа для селлеров на маркетплейсах	Полная аналитика по кластерам и ключам - видите, какие запросы реально приносят заказы. Готовы подключить модуль? Доступно для. … Автозагрузка товаров на маркетплейсы. Синхронизируйте каталог с WB, Ozon и Яндекс.Маркетом. Укажите себестоимость - все отчёты сразу считают реальную прибыль.	MATCH_AUTHORIZED	REG027	Mpmgr	RECURRING_PRODUCT_VENDOR	EXACT_ACCEPTED_M4C_URL_AND_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	EXACT_M4C_URL_MATCH	M4CURL003210	REG027	2026-09-23T06:46:30.975000+00:00	20141014T141606	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	84	21_100	https://huckster.ru/	https://huckster.ru	huckster.ru	huckster.ru	Huckster - сервис автоматизации маркетплейсов	Аналитика и Отчеты SARP. SARP (Seller Analytics&Reporting Platform). Автоматическая загрузка данных в реальном времени. Интерактивный дашборд. … Перенос карточек товаров между маркетплейсами (миграция контента). Настройка и запуск репрайсера.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20140710T152815	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	85	21_100	https://partner.market.yandex.ru/chtojournal/start-on-marketplace_voprosi_analitika/	https://partner.market.yandex.ru/chtojournal/start-on-marketplace_voprosi_analitika/	partner.market.yandex.ru	partner.market.yandex.ru	Пять вопросов по аналитике на маркетплейсах: об этом нужно...	Главное про аналитику на маркетплейсах. Аналитика — ваш ключ к успеху на маркетплейсе. С ее помощью можно подобрать ходовой ассортимент, проанализировать конкурентов, расширить географию продаж и правильно спланировать объемы поставок. В статье ответим на самые частые вопросы продавцов об аналитике на маркетплейсах.	MATCH_AUTHORIZED	REG057	Yandex	AGGREGATOR_DIRECTORY	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20240617T191055	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	86	21_100	https://mpcheck.ru/	https://mpcheck.ru	mpcheck.ru	mpcheck.ru	Внутренняя аналитика для Wildberries и Ozon, Расчет цен по...	Аналитика для продавцов Wildberries и Ozon. Сколько ты зарабатываешь на Wildberries и Ozon? Рассчитывайте реальную прибыль, анализируйте расходы, устанавливайте правильные цены и увеличивайте доход благодаря современным инструментам аналитики и искусственного интеллекта.	NO_AUTHORIZED_MATCH				NO_ACCEPTED_HOST_OR_URL	HIGH	No authorized registry root, explicit host, or exact accepted URL matches this result.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20170328T201051	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
M4QR2Q00018	аналитика карточек маркетплейсов	M2R_OBSERVED_WORDSTAT_QUERY_AUTHORITY	M4Q-R2-B001	search-octoport-m4q-r2-b001-20260923-r225-0-24.json	17	sprnof6bh8l93hik7ml7	87	21_100	https://partner.market.yandex.ru/chtojournal/finance-on-marketplaces_pokazatel_analitiki/	https://partner.market.yandex.ru/chtojournal/finance-on-marketplaces_pokazatel_analitiki/	partner.market.yandex.ru	partner.market.yandex.ru	8 показателей товарной аналитики на маркетплейсах: следите за...	Разбираемся, какие показатели на маркетплейсе важно отслеживать продавцу. Все о том, как использовать сервисы аналитики для анализа ниш и конкурентов.	MATCH_AUTHORIZED	REG057	Yandex	AGGREGATOR_DIRECTORY	EXACT_ACCEPTED_M4A_RANKING_HOST	HIGH	Registry identity and permitted exact host/URL anchor; no wildcard subdomain inference.	NO_EXACT_M4C_URL_MATCH			2026-09-23T06:46:30.975000+00:00	20240202T191036	CURRENT_EXACT_QUERY_RU225_TOP100_ORGANIC_SNAPSHOT_ONLY; NOT_WORDSTAT_DEMAND_OR_PRODUCT_FACT_OR_ALL_DEVICE_REVERSE_INDEX_OR_PAGE_DECISION
