url_id	registry_id	entity_name	candidate_class	seed_ids	seed_types	source_channel	source_url	discovered_url	normalized_identity	redirect_chain	final_url	declared_canonical	computed_canonical	http_status	terminal_state	terminal_reason	captured_at	scope_policy	scope_reason	native_baseline_flag	notes
M4B2U01031	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0562		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/rekomendacii-v-kartochke-wildberries-kak-popast-v-pohozhie-i-s-etim-pokupayut/	https://wbstat.pro/faq/rekomendacii-v-kartochke-wildberries-kak-popast-v-pohozhie-i-s-etim-pokupayut/	[]	https://wbstat.pro/faq/rekomendacii-v-kartochke-wildberries-kak-popast-v-pohozhie-i-s-etim-pokupayut/	https://wbstat.pro/faq/rekomendacii-v-kartochke-wildberries-kak-popast-v-pohozhie-i-s-etim-pokupayut/	https://wbstat.pro/faq/rekomendacii-v-kartochke-wildberries-kak-popast-v-pohozhie-i-s-etim-pokupayut/	200	INSPECTED		2026-09-22T04:19:40+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01032	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0608		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/rekvizity-storon-identifikaciya-smena-dannyh/	https://wbstat.pro/faq/rekvizity-storon-identifikaciya-smena-dannyh/	[]	https://wbstat.pro/faq/rekvizity-storon-identifikaciya-smena-dannyh/	https://wbstat.pro/faq/rekvizity-storon-identifikaciya-smena-dannyh/	https://wbstat.pro/faq/rekvizity-storon-identifikaciya-smena-dannyh/	200	INSPECTED		2026-09-22T04:20:06+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01033	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0829		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/reseyl-na-wildberries-kak-prodavat-i-ne-slovit-blokirovku/	https://wbstat.pro/faq/reseyl-na-wildberries-kak-prodavat-i-ne-slovit-blokirovku/	[]	https://wbstat.pro/faq/reseyl-na-wildberries-kak-prodavat-i-ne-slovit-blokirovku/	https://wbstat.pro/faq/reseyl-na-wildberries-kak-prodavat-i-ne-slovit-blokirovku/	https://wbstat.pro/faq/reseyl-na-wildberries-kak-prodavat-i-ne-slovit-blokirovku/	200	INSPECTED		2026-09-22T04:22:10+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01034	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0867		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/reyting-i-otzyvy-na-wildberries-novye-pravila-igry/	https://wbstat.pro/faq/reyting-i-otzyvy-na-wildberries-novye-pravila-igry/	[]	https://wbstat.pro/faq/reyting-i-otzyvy-na-wildberries-novye-pravila-igry/	https://wbstat.pro/faq/reyting-i-otzyvy-na-wildberries-novye-pravila-igry/	https://wbstat.pro/faq/reyting-i-otzyvy-na-wildberries-novye-pravila-igry/	200	INSPECTED		2026-09-22T04:22:34+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01035	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0723		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-rabotaet-i-kak-rasti/	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-rabotaet-i-kak-rasti/	[]	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-rabotaet-i-kak-rasti/	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-rabotaet-i-kak-rasti/	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-rabotaet-i-kak-rasti/	200	INSPECTED		2026-09-22T04:21:13+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01036	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0753		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-smotret-i-povyshat/	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-smotret-i-povyshat/	[]	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-smotret-i-povyshat/	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-smotret-i-povyshat/	https://wbstat.pro/faq/reyting-tovara-na-wildberries-kak-smotret-i-povyshat/	200	INSPECTED		2026-09-22T04:21:27+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01037	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0571		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/reyting-v-skleyke-na-wildberries-korotkoe-okno-i-bystrye-posledstviya/	https://wbstat.pro/faq/reyting-v-skleyke-na-wildberries-korotkoe-okno-i-bystrye-posledstviya/	[]	https://wbstat.pro/faq/reyting-v-skleyke-na-wildberries-korotkoe-okno-i-bystrye-posledstviya/	https://wbstat.pro/faq/reyting-v-skleyke-na-wildberries-korotkoe-okno-i-bystrye-posledstviya/	https://wbstat.pro/faq/reyting-v-skleyke-na-wildberries-korotkoe-okno-i-bystrye-posledstviya/	200	INSPECTED		2026-09-22T04:19:42+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01038	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0878		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/riski-novichka-na-wildberries-gde-teryayut-dengi-i-kontrol/	https://wbstat.pro/faq/riski-novichka-na-wildberries-gde-teryayut-dengi-i-kontrol/	[]	https://wbstat.pro/faq/riski-novichka-na-wildberries-gde-teryayut-dengi-i-kontrol/	https://wbstat.pro/faq/riski-novichka-na-wildberries-gde-teryayut-dengi-i-kontrol/	https://wbstat.pro/faq/riski-novichka-na-wildberries-gde-teryayut-dengi-i-kontrol/	200	INSPECTED		2026-09-22T04:22:47+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01039	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0658		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/roli-i-statusy-prodavca-na-wildberries-ip-ooo-samozanyatyy/	https://wbstat.pro/faq/roli-i-statusy-prodavca-na-wildberries-ip-ooo-samozanyatyy/	[]	https://wbstat.pro/faq/roli-i-statusy-prodavca-na-wildberries-ip-ooo-samozanyatyy/	https://wbstat.pro/faq/roli-i-statusy-prodavca-na-wildberries-ip-ooo-samozanyatyy/	https://wbstat.pro/faq/roli-i-statusy-prodavca-na-wildberries-ip-ooo-samozanyatyy/	200	INSPECTED		2026-09-22T04:20:37+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01040	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0570		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/rotaciya-poiskovoy-vydachi-i-polki-na-wildberries/	https://wbstat.pro/faq/rotaciya-poiskovoy-vydachi-i-polki-na-wildberries/	[]	https://wbstat.pro/faq/rotaciya-poiskovoy-vydachi-i-polki-na-wildberries/	https://wbstat.pro/faq/rotaciya-poiskovoy-vydachi-i-polki-na-wildberries/	https://wbstat.pro/faq/rotaciya-poiskovoy-vydachi-i-polki-na-wildberries/	200	INSPECTED		2026-09-22T04:19:41+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01041	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0709		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/ruchnye-reklamnye-kampanii-na-wildberries-kogda-i-kak/	https://wbstat.pro/faq/ruchnye-reklamnye-kampanii-na-wildberries-kogda-i-kak/	[]	https://wbstat.pro/faq/ruchnye-reklamnye-kampanii-na-wildberries-kogda-i-kak/	https://wbstat.pro/faq/ruchnye-reklamnye-kampanii-na-wildberries-kogda-i-kak/	https://wbstat.pro/faq/ruchnye-reklamnye-kampanii-na-wildberries-kogda-i-kak/	200	INSPECTED		2026-09-22T04:21:01+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01042	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0707		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/samokonkurenciya-na-wildberries-kak-ubrat-i-ne-dopustit/	https://wbstat.pro/faq/samokonkurenciya-na-wildberries-kak-ubrat-i-ne-dopustit/	[]	https://wbstat.pro/faq/samokonkurenciya-na-wildberries-kak-ubrat-i-ne-dopustit/	https://wbstat.pro/faq/samokonkurenciya-na-wildberries-kak-ubrat-i-ne-dopustit/	https://wbstat.pro/faq/samokonkurenciya-na-wildberries-kak-ubrat-i-ne-dopustit/	200	INSPECTED		2026-09-22T04:21:00+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01043	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0527		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/samovykupy-na-wildberries/	https://wbstat.pro/faq/samovykupy-na-wildberries/	[]	https://wbstat.pro/faq/samovykupy-na-wildberries/	https://wbstat.pro/faq/samovykupy-na-wildberries/	https://wbstat.pro/faq/samovykupy-na-wildberries/	200	INSPECTED		2026-09-22T04:19:18+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01044	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0550		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/samozanyatye-i-ip-na-wildberries/	https://wbstat.pro/faq/samozanyatye-i-ip-na-wildberries/	[]	https://wbstat.pro/faq/samozanyatye-i-ip-na-wildberries/	https://wbstat.pro/faq/samozanyatye-i-ip-na-wildberries/	https://wbstat.pro/faq/samozanyatye-i-ip-na-wildberries/	200	INSPECTED		2026-09-22T04:19:30+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01045	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0819		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/samozanyatye-moy-nalog-pvz-i-gph-na-wildberries-nalogi-i-uchet/	https://wbstat.pro/faq/samozanyatye-moy-nalog-pvz-i-gph-na-wildberries-nalogi-i-uchet/	[]	https://wbstat.pro/faq/samozanyatye-moy-nalog-pvz-i-gph-na-wildberries-nalogi-i-uchet/	https://wbstat.pro/faq/samozanyatye-moy-nalog-pvz-i-gph-na-wildberries-nalogi-i-uchet/	https://wbstat.pro/faq/samozanyatye-moy-nalog-pvz-i-gph-na-wildberries-nalogi-i-uchet/	200	INSPECTED		2026-09-22T04:22:08+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01046	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0538		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/samozanyatyy-ili-ip-na-wildberries-kakoy-format-vybrat-dlya-starta/	https://wbstat.pro/faq/samozanyatyy-ili-ip-na-wildberries-kakoy-format-vybrat-dlya-starta/	[]	https://wbstat.pro/faq/samozanyatyy-ili-ip-na-wildberries-kakoy-format-vybrat-dlya-starta/	https://wbstat.pro/faq/samozanyatyy-ili-ip-na-wildberries-kakoy-format-vybrat-dlya-starta/	https://wbstat.pro/faq/samozanyatyy-ili-ip-na-wildberries-kakoy-format-vybrat-dlya-starta/	200	INSPECTED		2026-09-22T04:19:29+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01047	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0746		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/samozanyatyy-na-wildberries-pravila-start-i-podvodnye-kamni/	https://wbstat.pro/faq/samozanyatyy-na-wildberries-pravila-start-i-podvodnye-kamni/	[]	https://wbstat.pro/faq/samozanyatyy-na-wildberries-pravila-start-i-podvodnye-kamni/	https://wbstat.pro/faq/samozanyatyy-na-wildberries-pravila-start-i-podvodnye-kamni/	https://wbstat.pro/faq/samozanyatyy-na-wildberries-pravila-start-i-podvodnye-kamni/	200	INSPECTED		2026-09-22T04:21:24+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01048	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0854		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/samye-prodavaemye-i-trendovye-tovary-wildberries-2026/	https://wbstat.pro/faq/samye-prodavaemye-i-trendovye-tovary-wildberries-2026/	[]	https://wbstat.pro/faq/samye-prodavaemye-i-trendovye-tovary-wildberries-2026/	https://wbstat.pro/faq/samye-prodavaemye-i-trendovye-tovary-wildberries-2026/	https://wbstat.pro/faq/samye-prodavaemye-i-trendovye-tovary-wildberries-2026/	200	INSPECTED		2026-09-22T04:22:25+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01049	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0543		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/sertifikaciya-i-dokumenty-dlya-starta-na-wildberries/	https://wbstat.pro/faq/sertifikaciya-i-dokumenty-dlya-starta-na-wildberries/	[]	https://wbstat.pro/faq/sertifikaciya-i-dokumenty-dlya-starta-na-wildberries/	https://wbstat.pro/faq/sertifikaciya-i-dokumenty-dlya-starta-na-wildberries/	https://wbstat.pro/faq/sertifikaciya-i-dokumenty-dlya-starta-na-wildberries/	200	INSPECTED		2026-09-22T04:19:29+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01050	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0731		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/sertifikaty-dlya-tovarov-na-wildberries-chto-i-gde-vzyat/	https://wbstat.pro/faq/sertifikaty-dlya-tovarov-na-wildberries-chto-i-gde-vzyat/	[]	https://wbstat.pro/faq/sertifikaty-dlya-tovarov-na-wildberries-chto-i-gde-vzyat/	https://wbstat.pro/faq/sertifikaty-dlya-tovarov-na-wildberries-chto-i-gde-vzyat/	https://wbstat.pro/faq/sertifikaty-dlya-tovarov-na-wildberries-chto-i-gde-vzyat/	200	INSPECTED		2026-09-22T04:21:15+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01051	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0789		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/servisy-analitiki-wildberries-vybor-ceny-i-ogranicheniya/	https://wbstat.pro/faq/servisy-analitiki-wildberries-vybor-ceny-i-ogranicheniya/	[]	https://wbstat.pro/faq/servisy-analitiki-wildberries-vybor-ceny-i-ogranicheniya/	https://wbstat.pro/faq/servisy-analitiki-wildberries-vybor-ceny-i-ogranicheniya/	https://wbstat.pro/faq/servisy-analitiki-wildberries-vybor-ceny-i-ogranicheniya/	200	INSPECTED		2026-09-22T04:21:47+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01052	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0808		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/servisy-wb-konstruktor-stavok-logistika-i-uskorenie-oborota/	https://wbstat.pro/faq/servisy-wb-konstruktor-stavok-logistika-i-uskorenie-oborota/	[]	https://wbstat.pro/faq/servisy-wb-konstruktor-stavok-logistika-i-uskorenie-oborota/	https://wbstat.pro/faq/servisy-wb-konstruktor-stavok-logistika-i-uskorenie-oborota/	https://wbstat.pro/faq/servisy-wb-konstruktor-stavok-logistika-i-uskorenie-oborota/	200	INSPECTED		2026-09-22T04:21:58+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01053	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0769		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/sezonnost-na-vayldberriz-spros-prognozy-strategiya-cen/	https://wbstat.pro/faq/sezonnost-na-vayldberriz-spros-prognozy-strategiya-cen/	[]	https://wbstat.pro/faq/sezonnost-na-vayldberriz-spros-prognozy-strategiya-cen/	https://wbstat.pro/faq/sezonnost-na-vayldberriz-spros-prognozy-strategiya-cen/	https://wbstat.pro/faq/sezonnost-na-vayldberriz-spros-prognozy-strategiya-cen/	200	INSPECTED		2026-09-22T04:21:37+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01054	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0662		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/sezonnye-piki-i-podgotovka-k-akciyam/	https://wbstat.pro/faq/sezonnye-piki-i-podgotovka-k-akciyam/	[]	https://wbstat.pro/faq/sezonnye-piki-i-podgotovka-k-akciyam/	https://wbstat.pro/faq/sezonnye-piki-i-podgotovka-k-akciyam/	https://wbstat.pro/faq/sezonnye-piki-i-podgotovka-k-akciyam/	200	INSPECTED		2026-09-22T04:20:38+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01055	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0720		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/shablon-zagolovka-na-wildberries-kak-sostavit/	https://wbstat.pro/faq/shablon-zagolovka-na-wildberries-kak-sostavit/	[]	https://wbstat.pro/faq/shablon-zagolovka-na-wildberries-kak-sostavit/	https://wbstat.pro/faq/shablon-zagolovka-na-wildberries-kak-sostavit/	https://wbstat.pro/faq/shablon-zagolovka-na-wildberries-kak-sostavit/	200	INSPECTED		2026-09-22T04:21:12+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01056	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0705		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/shirokoe-sootvetstvie-na-wildberries-ohvat-i-chistota-trafika/	https://wbstat.pro/faq/shirokoe-sootvetstvie-na-wildberries-ohvat-i-chistota-trafika/	[]	https://wbstat.pro/faq/shirokoe-sootvetstvie-na-wildberries-ohvat-i-chistota-trafika/	https://wbstat.pro/faq/shirokoe-sootvetstvie-na-wildberries-ohvat-i-chistota-trafika/	https://wbstat.pro/faq/shirokoe-sootvetstvie-na-wildberries-ohvat-i-chistota-trafika/	200	INSPECTED		2026-09-22T04:21:00+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01057	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0606		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/shk-i-etiketki-na-wildberries-pechat-oshibki-zameny/	https://wbstat.pro/faq/shk-i-etiketki-na-wildberries-pechat-oshibki-zameny/	[]	https://wbstat.pro/faq/shk-i-etiketki-na-wildberries-pechat-oshibki-zameny/	https://wbstat.pro/faq/shk-i-etiketki-na-wildberries-pechat-oshibki-zameny/	https://wbstat.pro/faq/shk-i-etiketki-na-wildberries-pechat-oshibki-zameny/	200	INSPECTED		2026-09-22T04:20:06+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01058	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0814		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/shtraf-za-priemku-na-wildberries-prichiny-i-zaschita/	https://wbstat.pro/faq/shtraf-za-priemku-na-wildberries-prichiny-i-zaschita/	[]	https://wbstat.pro/faq/shtraf-za-priemku-na-wildberries-prichiny-i-zaschita/	https://wbstat.pro/faq/shtraf-za-priemku-na-wildberries-prichiny-i-zaschita/	https://wbstat.pro/faq/shtraf-za-priemku-na-wildberries-prichiny-i-zaschita/	200	INSPECTED		2026-09-22T04:21:59+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01059	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0801		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/shtrafy-i-dosudebka-na-wildberries-kak-vyigryvat-spory/	https://wbstat.pro/faq/shtrafy-i-dosudebka-na-wildberries-kak-vyigryvat-spory/	[]	https://wbstat.pro/faq/shtrafy-i-dosudebka-na-wildberries-kak-vyigryvat-spory/	https://wbstat.pro/faq/shtrafy-i-dosudebka-na-wildberries-kak-vyigryvat-spory/	https://wbstat.pro/faq/shtrafy-i-dosudebka-na-wildberries-kak-vyigryvat-spory/	200	INSPECTED		2026-09-22T04:21:57+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01060	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0642		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/shtrafy-razvorot-postavki-osparivanie-na-wildberries-kak-zaschitit-dengi-i-temp-postavok/	https://wbstat.pro/faq/shtrafy-razvorot-postavki-osparivanie-na-wildberries-kak-zaschitit-dengi-i-temp-postavok/	[]	https://wbstat.pro/faq/shtrafy-razvorot-postavki-osparivanie-na-wildberries-kak-zaschitit-dengi-i-temp-postavok/	https://wbstat.pro/faq/shtrafy-razvorot-postavki-osparivanie-na-wildberries-kak-zaschitit-dengi-i-temp-postavok/	https://wbstat.pro/faq/shtrafy-razvorot-postavki-osparivanie-na-wildberries-kak-zaschitit-dengi-i-temp-postavok/	200	INSPECTED		2026-09-22T04:20:28+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
M4B2U01061	REG054	Wbstat	EDITORIAL_OR_PUBLISHER	REG054-SCOPE-0612		SCOPED_PUBLIC_SITEMAP	https://wbstat.pro/sitemap.xml	https://wbstat.pro/faq/shtrafy-uderzhaniya-i-zachet-po-dogovoru-na-wildberries/	https://wbstat.pro/faq/shtrafy-uderzhaniya-i-zachet-po-dogovoru-na-wildberries/	[]	https://wbstat.pro/faq/shtrafy-uderzhaniya-i-zachet-po-dogovoru-na-wildberries/	https://wbstat.pro/faq/shtrafy-uderzhaniya-i-zachet-po-dogovoru-na-wildberries/	https://wbstat.pro/faq/shtrafy-uderzhaniya-i-zachet-po-dogovoru-na-wildberries/	200	INSPECTED		2026-09-22T04:20:06+00:00	THEME_SCOPED_PUBLIC_TAXONOMY	THEME_SCOPED_PUBLIC_TAXONOMY: complete public blog and FAQ on the specialized Wildberries analytics site; upload assets excluded.	false	
