case_id	m5_hypothesis_id	cluster_id	semantic_identity_id	current_query_id	link_basis	link_evidence	baseline_owner_state	baseline_page_role_state	current_material_hold_degree	diagnostic_relevance	evidence_refs
M10BCASE_503322b8af3825a8	M5H00016	M9CL_3291d5bba9e4f595	M8SID_c41c83a50b6900cb	M9BRW2Q_007_c41c83a50b6900cb	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_ccd6d7a8b6304c44 connects the direct anchor M9CL_25bf819e5778d7d3 to compatible bounded task M9CL_3291d5bba9e4f595; ASSISTANT_ROLE uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	10	Adjacent unresolved M10A boundary for ии агенты маркетплейсы отчеты, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_ccd6d7a8b6304c44 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3291d5bba9e4f595 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00016
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_ed2d7aae5a2e620a	M8SID_c9cbb3939920b7ee	M4QR2Q00042	DIRECT_CURRENT_QUERY_LINK	M5:M5H00023:source_evidence_refs:M4QR2Q00042 -> M10A:M9CL_ed2d7aae5a2e620a; exact Search wording in docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Whether cited sources address seller-owned cabinet data instead of external niche, competitor or general market intelligence. Frozen page role/owner HOLD for сервис аналитики маркетплейсов.	docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ed2d7aae5a2e620a | docs/seo/M9_BOUNDARY_RESOLUTION_SEARCH_ANCHOR_MAP_2026-09-24_R2.tsv#M4QR2Q00042
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_8dc41c74759b520e	M8SID_15cbb2efd88933f0	M9BRQ_011_15cbb2efd88933f0	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_05343261bdf86576 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_8dc41c74759b520e; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for плагин аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_05343261bdf86576 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_8dc41c74759b520e | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_8cd3918c2ea1fde7	M8SID_afe48225d34ce12b	M4QR2Q00030	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_36b57f701d67e226 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_8cd3918c2ea1fde7; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	17	Adjacent unresolved M10A boundary for лучшие сервисы аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_36b57f701d67e226 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_8cd3918c2ea1fde7 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_710651ebc4bae2f1	M8SID_41128f837d61e865	M9BRQ_023_41128f837d61e865	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_46ea1172cfdf0814 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_710651ebc4bae2f1; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	17	Adjacent unresolved M10A boundary for аналитика маркетплейсов сервисы анализа, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_46ea1172cfdf0814 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_710651ebc4bae2f1 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_c055b49c1d4038d9	M8SID_17638a451bed5dec	M9BRQ_012_17638a451bed5dec	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_4c8c240de60b3caf connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_c055b49c1d4038d9; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	25	Adjacent unresolved M10A boundary for сервис внутренней аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_4c8c240de60b3caf | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c055b49c1d4038d9 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_3e9cae524f2ba50c	M8SID_c4d7f4ca514dc5fd	M9BRQ_006_c4d7f4ca514dc5fd	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_57a6151158aaa9ff connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_3e9cae524f2ba50c; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	41	Adjacent unresolved M10A boundary for ии анализ продаж маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_57a6151158aaa9ff | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_3e9cae524f2ba50c | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_9d52a57fe836056a	M8SID_ad9d528ae20638a6	M9BRQ_025_ad9d528ae20638a6	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_609e68e2409bfbfa connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_9d52a57fe836056a; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	21	Adjacent unresolved M10A boundary for сервис аналитики на маркетплейсах отзывы, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_609e68e2409bfbfa | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_9d52a57fe836056a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_e6914021014018ac	M8SID_3b92dfcc2a1d077e	M9BRQ_013_3b92dfcc2a1d077e	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_621cf0c357119122 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_e6914021014018ac; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис аналитика продаж на маркетплейсах, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_621cf0c357119122 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_e6914021014018ac | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_e5b4c116e46d3dab	M8SID_f56a9426dbf7f0a2	M9BRQ_021_f56a9426dbf7f0a2	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_63c99829e2abe2fa connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_e5b4c116e46d3dab; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис аналитика маркетплейсов бесплатно, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_63c99829e2abe2fa | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_e5b4c116e46d3dab | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_d9c788dddddda566	M8SID_9ebe0f620e9744e6	M9BRQ_024_9ebe0f620e9744e6	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_6c27e57fddaa0baf connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_d9c788dddddda566; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	17	Adjacent unresolved M10A boundary for аналитика маркетплейсов лучшие сервисы, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_6c27e57fddaa0baf | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_d9c788dddddda566 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_db048338baaeca8c	M8SID_3584fdc5b76fc551	M4QR2Q00027	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_770f86b30fb49b82 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_db048338baaeca8c; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Adjacent unresolved M10A boundary for ии для аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_770f86b30fb49b82 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_db048338baaeca8c | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_c02ee193ae04ebad	M8SID_50ea99098ca3f75a	M9BRQ_017_50ea99098ca3f75a	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_7adfbdf17bbc1c0e connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_c02ee193ae04ebad; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	25	Adjacent unresolved M10A boundary for бесплатная аналитика маркетплейсов расширение, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_7adfbdf17bbc1c0e | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c02ee193ae04ebad | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_d3c8e648c51f98ec	M8SID_6abd740c63a2528a	M9BRQ_018_6abd740c63a2528a	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_8232394063376d75 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_d3c8e648c51f98ec; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	25	Adjacent unresolved M10A boundary for аналитика маркетплейсов сервис, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_8232394063376d75 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_d3c8e648c51f98ec | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_c8ef71d4b04d08cf	M8SID_f1b688e71eecda16	M9BRQ_020_f1b688e71eecda16	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_829df6a430a4a492 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_c8ef71d4b04d08cf; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for программы аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_829df6a430a4a492 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_c8ef71d4b04d08cf | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_ad507c7fc3cfea7a	M8SID_fb4d67f1c380d11c	M9BRW2Q_002_fb4d67f1c380d11c	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_ab516c4aea68b7ec connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_ad507c7fc3cfea7a; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	17	Adjacent unresolved M10A boundary for аналитика маркетплейсов топ сервисов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_ab516c4aea68b7ec | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_ad507c7fc3cfea7a | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_433249de25051688	M8SID_3e26a6dc912542f5	M9BRQ_014_3e26a6dc912542f5	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_cb724884bbdc112a connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_433249de25051688; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for бесплатный сервис аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_cb724884bbdc112a | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_433249de25051688 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_9d0077e8f75a1708	M8SID_352b640652184f81	M4QR2Q00041	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_d51d94d35e4f74fc connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_9d0077e8f75a1708; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for расширение для аналитики маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_d51d94d35e4f74fc | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_9d0077e8f75a1708 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_a2b4ef64efdfb9f6	M8SID_6eb6592464294694	M9BRQ_019_6eb6592464294694	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_d916646821308fe0 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_a2b4ef64efdfb9f6; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	24	Adjacent unresolved M10A boundary for сервис для аналитики продаж на маркетплейсах, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_d916646821308fe0 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_a2b4ef64efdfb9f6 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_0aed479a81711e7f	M8SID_4ffce42718223241	M9BRQ_016_4ffce42718223241	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_d9e043f6da9a7bd5 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_0aed479a81711e7f; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	22	Adjacent unresolved M10A boundary for расширение аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_d9e043f6da9a7bd5 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_0aed479a81711e7f | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_f2b595fb3a090d8f	M8SID_8332eb45850054b1	M9BRQ_005_8332eb45850054b1	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_dcdff2fe306706e2 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_f2b595fb3a090d8f; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Adjacent unresolved M10A boundary for ии аналитика маркетплейсов, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_dcdff2fe306706e2 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_f2b595fb3a090d8f | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
M10BCASE_d3950384418e3bbd	M5H00023	M9CL_b89a6fbc6bd8bb18	M8SID_e008cf0c1b28b363	M9BRQ_007_e008cf0c1b28b363	DEFENSIBLE_TASK_SCOPE_LINK	Exact accepted material M10A pair M9PAIR_e33679418a190111 connects the direct anchor M9CL_ed2d7aae5a2e620a to compatible bounded task M9CL_b89a6fbc6bd8bb18; OWNED_VS_EXTERNAL_ANALYTICS uncertainty names this task/page-role distinction.	HOLD_NO_SEARCH_ONLY_OWNER	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	39	Adjacent unresolved M10A boundary for аналитика маркетплейсов с ии, without changing task/marketplace/product fit.	docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CANNIBALIZATION_BOUNDARY.tsv#M9PAIR_e33679418a190111 | docs/seo/work_return/M10A_SEARCH_ONLY_PAGE_IA_BASELINE_2026-09-24_R1/M10A_CLUSTER_PAGE_IA_BASELINE.tsv#M9CL_b89a6fbc6bd8bb18 | docs/seo/work_return/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER_2026-09-23_R1/M5_AI_DIAGNOSTIC_HYPOTHESIS_REGISTER.tsv#M5H00023
