r3_url_id	registry_id	entity_name	source_channel	discovery_source_url	raw_url	normalized_comparison_url	relation_to_current_1612	scope_disposition	redirect_chain	final_url	declared_canonical	terminal_state	captured_at	evidence_capture_method	notes
M4B1R5U02171	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/fulfilment-ili-svoy-sklad-2026	https://uniseller.io/blog/fulfilment-ili-svoy-sklad-2026	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/fulfilment-ili-svoy-sklad-2026	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02172	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/start-na-wildberries-2026-poshagovyy-plan	https://uniseller.io/blog/start-na-wildberries-2026-poshagovyy-plan	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/start-na-wildberries-2026-poshagovyy-plan	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02173	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/fbo-fbs-dbs-2026-kak-raspredelyat-zapasy	https://uniseller.io/blog/fbo-fbs-dbs-2026-kak-raspredelyat-zapasy	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/fbo-fbs-dbs-2026-kak-raspredelyat-zapasy	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02174	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/markirovka-chestny-znak-2026-polnyy-spisok	https://uniseller.io/blog/markirovka-chestny-znak-2026-polnyy-spisok	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/markirovka-chestny-znak-2026-polnyy-spisok	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02175	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/chestny-znak-dlya-sellera	https://uniseller.io/blog/chestny-znak-dlya-sellera	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/chestny-znak-dlya-sellera	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02176	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/chestny-znak-dlya-sellerov-wb-ozon	https://uniseller.io/blog/chestny-znak-dlya-sellerov-wb-ozon	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/chestny-znak-dlya-sellerov-wb-ozon	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02177	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/registratsiya-v-chestnom-znake-2026-instruktsiya-dlya-sellerov	https://uniseller.io/blog/registratsiya-v-chestnom-znake-2026-instruktsiya-dlya-sellerov	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/registratsiya-v-chestnom-znake-2026-instruktsiya-dlya-sellerov	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02178	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/kak-nachat-prodavat-na-ozon-2026	https://uniseller.io/blog/kak-nachat-prodavat-na-ozon-2026	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/kak-nachat-prodavat-na-ozon-2026	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02179	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/neyroseti-dlya-pedagogov-4-kursa	https://uniseller.io/blog/neyroseti-dlya-pedagogov-4-kursa	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/neyroseti-dlya-pedagogov-4-kursa	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02180	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/pr-dlya-sellerov-kak-prevratit-infopovod-v-okhvatnyj-spetsproekt	https://uniseller.io/blog/pr-dlya-sellerov-kak-prevratit-infopovod-v-okhvatnyj-spetsproekt	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/pr-dlya-sellerov-kak-prevratit-infopovod-v-okhvatnyj-spetsproekt	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02181	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/fbs-dbs-kontrol-nad-tovarom	https://uniseller.io/blog/fbs-dbs-kontrol-nad-tovarom	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/fbs-dbs-kontrol-nad-tovarom	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02182	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/internet-torgovlya-rossii-72-trln-rublej-polugodie	https://uniseller.io/blog/internet-torgovlya-rossii-72-trln-rublej-polugodie	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/internet-torgovlya-rossii-72-trln-rublej-polugodie	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02183	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/kiberataka-na-marketpleys-skolko-teryaet-seller	https://uniseller.io/blog/kiberataka-na-marketpleys-skolko-teryaet-seller	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/kiberataka-na-marketpleys-skolko-teryaet-seller	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02184	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/wildberries-partnerskie-haby-2	https://uniseller.io/blog/wildberries-partnerskie-haby-2	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/wildberries-partnerskie-haby-2	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02185	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/pvz-logistika-ekonomiya-dostavka	https://uniseller.io/blog/pvz-logistika-ekonomiya-dostavka	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/pvz-logistika-ekonomiya-dostavka	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02186	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/podarochnaya-upakovka-na-marketpleisah-kak-popast-v-top-k-prazdnikam	https://uniseller.io/blog/podarochnaya-upakovka-na-marketpleisah-kak-popast-v-top-k-prazdnikam	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/podarochnaya-upakovka-na-marketpleisah-kak-popast-v-top-k-prazdnikam	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02187	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/rasshirennye-harakteristiki-dlya-sravneniya-tovarov	https://uniseller.io/blog/rasshirennye-harakteristiki-dlya-sravneniya-tovarov	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/rasshirennye-harakteristiki-dlya-sravneniya-tovarov	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02188	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/smena-kategorii-tovara-seo-riski	https://uniseller.io/blog/smena-kategorii-tovara-seo-riski	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/smena-kategorii-tovara-seo-riski	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02189	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/seo-pri-rebrendinge-kartochki-marketpleis	https://uniseller.io/blog/seo-pri-rebrendinge-kartochki-marketpleis	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/seo-pri-rebrendinge-kartochki-marketpleis	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02190	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/rynok-ecommerce-rost-2026	https://uniseller.io/blog/rynok-ecommerce-rost-2026	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/rynok-ecommerce-rost-2026	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02191	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/platezhi-pod-kontrolem-2026	https://uniseller.io/blog/platezhi-pod-kontrolem-2026	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/platezhi-pod-kontrolem-2026	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02192	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/mcp-dlya-sellerov-ii-agenty	https://uniseller.io/blog/mcp-dlya-sellerov-ii-agenty	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/mcp-dlya-sellerov-ii-agenty	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02193	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/12-telegram-botov-dlya-sellerov	https://uniseller.io/blog/12-telegram-botov-dlya-sellerov	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/12-telegram-botov-dlya-sellerov	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02194	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/kross-marketpleys-arbitrazh-strategii	https://uniseller.io/blog/kross-marketpleys-arbitrazh-strategii	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/kross-marketpleys-arbitrazh-strategii	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02195	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/multichannel-sales-wb-ozon-ym	https://uniseller.io/blog/multichannel-sales-wb-ozon-ym	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/multichannel-sales-wb-ozon-ym	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02196	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/unit-ekonomika-marketpleysy-kak-poschitat-pribyl	https://uniseller.io/blog/unit-ekonomika-marketpleysy-kak-poschitat-pribyl	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/unit-ekonomika-marketpleysy-kak-poschitat-pribyl	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02197	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/krizis-wildberries-2026-chto-izmenilos	https://uniseller.io/blog/krizis-wildberries-2026-chto-izmenilos	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/krizis-wildberries-2026-chto-izmenilos	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02198	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/selleri-prosyat-snizit-komissii	https://uniseller.io/blog/selleri-prosyat-snizit-komissii	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/selleri-prosyat-snizit-komissii	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02199	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/jtbd-metod-dlya-marketpleysov	https://uniseller.io/blog/jtbd-metod-dlya-marketpleysov	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/jtbd-metod-dlya-marketpleysov	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02200	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/megafon-roaming-telegram-blokirovki	https://uniseller.io/blog/megafon-roaming-telegram-blokirovki	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/megafon-roaming-telegram-blokirovki	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02201	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/cb-rekomendacii-bankam-podderzhka-sellerov-wildberries	https://uniseller.io/blog/cb-rekomendacii-bankam-podderzhka-sellerov-wildberries	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/cb-rekomendacii-bankam-podderzhka-sellerov-wildberries	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02202	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/avto-bidder-wb-reklama-pribyl	https://uniseller.io/blog/avto-bidder-wb-reklama-pribyl	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/avto-bidder-wb-reklama-pribyl	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02203	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/mery-podderzhki-sellerov-posle-pozharov	https://uniseller.io/blog/mery-podderzhki-sellerov-posle-pozharov	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/mery-podderzhki-sellerov-posle-pozharov	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02204	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/lamoda-regiony-rosta-krasoty-2026	https://uniseller.io/blog/lamoda-regiony-rosta-krasoty-2026	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/lamoda-regiony-rosta-krasoty-2026	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02205	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/selleri-prosyat-snizit-komissii-i-otmenit-skidki	https://uniseller.io/blog/selleri-prosyat-snizit-komissii-i-otmenit-skidki	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/selleri-prosyat-snizit-komissii-i-otmenit-skidki	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02206	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/knizhnye-izdatelstva-ukhodyat-s-wildberries	https://uniseller.io/blog/knizhnye-izdatelstva-ukhodyat-s-wildberries	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/knizhnye-izdatelstva-ukhodyat-s-wildberries	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02207	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/wildberries-snizila-rashody-prodavcov-po-fbs	https://uniseller.io/blog/wildberries-snizila-rashody-prodavcov-po-fbs	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/wildberries-snizila-rashody-prodavcov-po-fbs	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02208	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/hosting-dlya-magazina-na-1s-bitriks	https://uniseller.io/blog/hosting-dlya-magazina-na-1s-bitriks	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/hosting-dlya-magazina-na-1s-bitriks	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02209	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/gruppa-rasprostraneniya-plameni-rp1-rp4-2	https://uniseller.io/blog/gruppa-rasprostraneniya-plameni-rp1-rp4-2	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/gruppa-rasprostraneniya-plameni-rp1-rp4-2	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02210	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/gruppa-rasprostraneniya-plameni-rp1-rp4	https://uniseller.io/blog/gruppa-rasprostraneniya-plameni-rp1-rp4	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/gruppa-rasprostraneniya-plameni-rp1-rp4	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02211	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/poshliny-na-zarubezhnye-tovary-snizyat-do-5	https://uniseller.io/blog/poshliny-na-zarubezhnye-tovary-snizyat-do-5	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/poshliny-na-zarubezhnye-tovary-snizyat-do-5	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02212	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/dlinnye-klyuchevye-frazy-v-opisanii	https://uniseller.io/blog/dlinnye-klyuchevye-frazy-v-opisanii	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/dlinnye-klyuchevye-frazy-v-opisanii	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
M4B1R5U02213	REG051	Uniseller	PAGINATION_OR_LOAD_MORE	https://uniseller.io/blog/	https://uniseller.io/blog/yandex-market-dlya-prodavtsov-s-drugih-ploshchadok	https://uniseller.io/blog/yandex-market-dlya-prodavtsov-s-drugih-ploshchadok	NEW_IN_SCOPE	IN_SCOPE	NONE_OBSERVED	https://uniseller.io/blog/yandex-market-dlya-prodavtsov-s-drugih-ploshchadok	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	INSPECTED	2026-09-21T13:27:14.781Z	PUBLIC_COLLECTION_CARD_DOM_R5	Official Uniseller blog article identity exposed by a complete public collection card/hero with title-level structured evidence; no full article body retained.
