page_id	recovery_url_id	source_layer	url_id	registry_id	entity_name	candidate_class	final_url	captured_at	page_role	title	meta_description	h1	heading_structure_summary	breadcrumb_summary	marketplace_scope	ai_llm_scope	user_jobs	data_scope	capability_claims	action_boundary_claims	integrations	pricing_availability	cta	proof_trust_cases	faq_subtopics	author_freshness	internal_link_pattern	structured_data_observed	evidence_locator	claim_confidence	octoport_overlap	octoport_difference	notes
M4B1R5P04129	M4B1R5U04129	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04129	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/registratsiya-na-wildberries-2026-chek-list	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Регистрация на Wildberries в 2026: чек-лист для селлера без сюрпризов	Пошаговый разбор регистрации селлера на Wildberries в 2026 году: от выбора статуса до первой поставки. Без воды, с учётом новых требований м	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Регистрация на Wildberries в 2026: чек-лист для селлера без сюрпризов	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/registratsiya-na-wildberries-2026-chek-list	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=wildberries,регистрация селлера,маркетплейсы,инструкция. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04130	M4B1R5U04130	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04130	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/wildberries-aliexpress-sdelka-sellery	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Wildberries метит в AliExpress: что затеяли маркетплейсы и чем это обернется для селлеров	Объединенная компания Wildberries & Russ, по слухам, готовится войти в капитал «AliExpress Россия». Разбираемся, что известно о возможной сд	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Wildberries метит в AliExpress: что затеяли маркетплейсы и чем это обернется для селлеров	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/wildberries-aliexpress-sdelka-sellery	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,aliexpress,селлер. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04131	M4B1R5U04131	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04131	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/shtrikhkody-dlya-wildberries-kak-ne-poteryat-tovar-i-dengi	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Штрихкоды для Wildberries: как не потерять товар и деньги на маркировке	Неправильный штрихкод на Wildberries — это возвраты, штрафы и потерянные продажи. Разбираемся, какие коды требуются, где их генерировать и к	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Штрихкоды для Wildberries: как не потерять товар и деньги на маркировке	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/shtrikhkody-dlya-wildberries-kak-ne-poteryat-tovar-i-dengi	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,селлер,товары,сервисы. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04132	M4B1R5U04132	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04132	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/rekomendatelnye-polki-wildberries	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Как попасть в рекомендации Wildberries и не слить бюджет	Рекомендательные полки Wildberries — это персональная витрина для каждого покупателя, которая может стать для селлера бесплатным источником	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Как попасть в рекомендации Wildberries и не слить бюджет	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/rekomendatelnye-polki-wildberries	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=wildberries,продвижение,рекомендации,алгоритмы,селлер. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04133	M4B1R5U04133	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04133	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/out-of-stock-wildberries-kak-perestat-teryat-dengi	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Out of Stock на Wildberries: как перестать терять деньги на пустых полках	Карточка товара висит, заказы идут, а отгружать нечего — Out of Stock на Wildberries превращает рекламные бюджеты в пыль. Разбираем на цифра	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Out of Stock на Wildberries: как перестать терять деньги на пустых полках	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/out-of-stock-wildberries-kak-perestat-teryat-dengi	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=wildberries,остатки,управление продажами,out of stock,фулфилмент,селлер. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04134	M4B1R5U04134	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04134	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/kak-kartochka-popadaet-v-top-na-ozon	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Как карточка товара попадает в топ на Ozon: разбор факторов ранжирования	Топ выдачи на Ozon — это не магия, а чёткая система из 11 факторов. Разбираем, как контент, цены и логистика влияют на позиции, и что делать	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Как карточка товара попадает в топ на Ozon: разбор факторов ранжирования	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/kak-kartochka-popadaet-v-top-na-ozon	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=ozon,ранжирование,селлер,маркетплейсы,карточка товара,продажи. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04135	M4B1R5U04135	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04135	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/kak-proverit-indeksatsiyu-kartochki-wb	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Карточка-невидимка: как проверить индексацию товара на Wildberries и не терять продажи	Товар загружен, но в поиске его нет? Скорее всего, карточка выпала из индекса. Разбираемся, как быстро найти проблему и вернуть позиции без	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Карточка-невидимка: как проверить индексацию товара на Wildberries и не терять продажи	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/kak-proverit-indeksatsiyu-kartochki-wb	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=wildberries,индексация,карточка товара,селлер,продажи. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04136	M4B1R5U04136	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04136	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/pervyj-tovar-dlya-marketplejsa-oshibki	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Первый товар для маркетплейса: ошибки, которые сольют бюджет в ноль	Выбор первого товара для Wildberries или Ozon часто превращается в игру в рулетку. Разбираем фатальные просчеты новичков, из-за которых слив	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Первый товар для маркетплейса: ошибки, которые сольют бюджет в ноль	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/pervyj-tovar-dlya-marketplejsa-oshibki	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,ozon,ошибки селлеров,юнит-экономика,аналитика. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04137	M4B1R5U04137	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04137	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/seo-wildberries-ozon-otlichiya	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	SEO на Wildberries и Ozon: почему одни и те же действия приводят к разным результатам	Настройка поискового продвижения на двух главных маркетплейсах страны требует принципиально разного подхода. Алгоритмы Wildberries и Ozon по	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: SEO на Wildberries и Ozon: почему одни и те же действия приводят к разным результатам	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/seo-wildberries-ozon-otlichiya	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,ozon,SEO,продвижение,селлер. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04138	M4B1R5U04138	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04138	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/dizain-kartochek-wb-ozon-vizualnyi-vzryv	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Визуальный взрыв в выдаче: как дизайн карточек Wildberries и Ozon умножает продажи	Один и тот же товар может собирать сотни заказов или пылиться в корзине. Разница не в цене, а в картинке. Разбираем конкретные дизайн-приёмы	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Визуальный взрыв в выдаче: как дизайн карточек Wildberries и Ozon умножает продажи	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/dizain-kartochek-wb-ozon-vizualnyi-vzryv	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=дизайн карточек,wildberries,ozon,инфографика,продажи на маркетплейсах. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04139	M4B1R5U04139	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04139	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/deklaraciya-na-oborudovanie-dlya-sellerov	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Декларация на оборудование: как селлеру не потерять товар и деньги	Продажа техники без декларации соответствия блокирует выход на маркетплейсы и грозит штрафами. Разбираемся, кому и зачем нужен документ, и к	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	WILDBERRIES | OZON | GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Декларация на оборудование: как селлеру не потерять товар и деньги	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/deklaraciya-na-oborudovanie-dlya-sellerov	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=маркетплейсы,wildberries,ozon,сертификация,продажи. Full page body was not retained; wording remains competitor evidence and not demand evidence.
M4B1R5P04140	M4B1R5U04140	R5_LOSSLESS_PUBLIC_COLLECTION	M4B1R5U04140	REG051	Uniseller	RECURRING_PRODUCT_VENDOR	https://uniseller.io/blog/sertifikat-na-bitumnuyu-mastiku	2026-09-21T13:27:14.781Z	ARTICLE_GUIDE	Сертификат на битумную мастику: когда нужен и как открывает новые рынки	Битумная мастика не подлежит обязательной сертификации, но без добровольного сертификата продавец теряет госзаказы и доверие клиентов. Разби	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	OFFICIAL_COLLECTION_CARD_TITLE_OBSERVED	UNISELLER > BLOG	GENERIC_MARKETPLACE	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	CANDIDATE_TOPIC_FROM_PUBLIC_COLLECTION: Сертификат на битумную мастику: когда нужен и как открывает новые рынки	NOT_OBSERVED_IN_BOUNDED_COLLECTION_CAPTURE	COMPETITOR_PAGE_ONLY; NO OCTOPORT CAPABILITY CLAIM PROMOTED	COMPETITOR_PAGE_ONLY; NO OCTOPORT ACTION BOUNDARY PROMOTED	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	NOT_EXTRACTED_IN_BOUNDED_R5_COLLECTION_CAPTURE	2 июня 2026	DISCOVERED_VIA_COMPLETE_PUBLIC_COLLECTION_DOM	NOT_CHECKED_IN_BOUNDED_R5_COLLECTION_CAPTURE	https://uniseller.io/blog/sertifikat-na-bitumnuyu-mastiku	MEDIUM_STRUCTURED_COLLECTION_CARD_CAPTURE	CANDIDATE_ONLY_NOT_DEMAND	NO_COMPETITOR_CLAIM_PROMOTED_TO_OCTOPORT_FACT	R5 structured collection evidence. Identity kind=ARTICLE. Tags=сертификация,строительные материалы,маркетплейсы,госзакупки. Full page body was not retained; wording remains competitor evidence and not demand evidence.
