cluster_id	cluster_state	semantic_identity_id	canonical_cluster_label	primary_user_job	intent_primary	marketplace_scope	product_fit_boundary	current_search_anchor_state	current_query_id	current_material_hold_degree	supported_merge_degree	search_owner_state	provisional_primary_page_owner	page_role_type	existing_page_relation	planned_page_relation	parent_child_ia_state	internal_link_responsibility_state	cannibalization_boundary_state	carry_forward_state	m10b_reopen_trigger	upstream_refs	claim_boundary
M9CL_a2b4ef64efdfb9f6	HOLD_CLUSTER_BOUNDARY	M8SID_6eb6592464294694	сервис для аналитики продаж на маркетплейсах	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_019_6eb6592464294694	24	1	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_a2b4ef64efdfb9f6 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_6eb6592464294694 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_a2b4ef64efdfb9f6 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_6eb6592464294694	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_a7c25b124fa757fd	HOLD_CLUSTER_BOUNDARY	M8SID_7455a5a41ec9db71	Отчёт о реализации Wildberries: как читать финансовый отчёт и сверить выплату	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	36	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_a7c25b124fa757fd | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_7455a5a41ec9db71 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_a7c25b124fa757fd | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_7455a5a41ec9db71	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_76d530948f2a83bc	HOLD_CLUSTER_BOUNDARY	M8SID_78187c521b37867e	отчеты маркетплейсов примеры	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_002_78187c521b37867e	46	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_76d530948f2a83bc | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_78187c521b37867e | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_76d530948f2a83bc | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_78187c521b37867e	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_9ef9d5ed87d0b015	HOLD_CLUSTER_BOUNDARY	M8SID_7c14f16157d077b9	Отчёт по рекламе Wildberries: где смотреть и как анализировать	Inspect seller-owned advertising reports and explain observed metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	20	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_9ef9d5ed87d0b015 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_7c14f16157d077b9 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_9ef9d5ed87d0b015 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_7c14f16157d077b9	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_653a524075c126d1	HOLD_CLUSTER_BOUNDARY	M8SID_7c23963a6f4bc9db	Сверка отчетов с Ozon	Read and interpret available seller-owned marketplace reports and metrics	MIXED	OZON	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_010_7c23963a6f4bc9db	19	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_653a524075c126d1 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_7c23963a6f4bc9db | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_653a524075c126d1 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_7c23963a6f4bc9db	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_ffefa36c3120e974	HOLD_CLUSTER_BOUNDARY	M8SID_81a0551c95b1343e	Отчет по операциям с маркетплейса	Read and interpret available seller-owned marketplace reports and metrics	MIXED	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	60	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_ffefa36c3120e974 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_81a0551c95b1343e | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_ffefa36c3120e974 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_81a0551c95b1343e	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_e8585808991d65bd	HOLD_CLUSTER_BOUNDARY	M8SID_81d8f3590bddaaab	Как построить воронку продаж на маркетплейсе	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRW2Q_018_81d8f3590bddaaab	17	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_e8585808991d65bd | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_81d8f3590bddaaab | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_e8585808991d65bd | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_81d8f3590bddaaab	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_f2b595fb3a090d8f	HOLD_CLUSTER_BOUNDARY	M8SID_8332eb45850054b1	ии аналитика маркетплейсов	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_005_8332eb45850054b1	39	2	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_f2b595fb3a090d8f | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_8332eb45850054b1 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_f2b595fb3a090d8f | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_8332eb45850054b1	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_adcead7701b4a4b4	HOLD_CLUSTER_BOUNDARY	M8SID_83f33ee4e629a7c9	Как читать финансовый отчёт Wildberries и Ozon	Read and interpret available seller-owned marketplace reports and metrics	INFORMATIONAL	BOTH	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRW2Q_010_83f33ee4e629a7c9	30	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_adcead7701b4a4b4 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_83f33ee4e629a7c9 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_adcead7701b4a4b4 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_83f33ee4e629a7c9	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_af749ec09b819751	HOLD_CLUSTER_BOUNDARY	M8SID_853c71e68bd46c94	Аналитика вайлдберриз: в каком отчете верные данные	Read and interpret available seller-owned marketplace reports and metrics	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	57	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_af749ec09b819751 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_853c71e68bd46c94 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_af749ec09b819751 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_853c71e68bd46c94	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_caacbc319d4bcb6f	HOLD_CLUSTER_BOUNDARY	M8SID_8850a7f387c57a62	отчет для селлеров	Inspect and understand seller-owned sales and report data with an owned AI	COMMERCIAL_INVESTIGATION	UNSPECIFIED	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M9BRQ_003_8850a7f387c57a62	45	1	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_caacbc319d4bcb6f | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_8850a7f387c57a62 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_caacbc319d4bcb6f | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_8850a7f387c57a62	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_bae58ac9423f9f3c	HOLD_CLUSTER_BOUNDARY	M8SID_8c1225a6582027f4	chatgpt для ozon	Connect an owned web AI to permitted Ozon/WB seller data	COMMERCIAL_INVESTIGATION	OZON	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00001	3	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_bae58ac9423f9f3c | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_8c1225a6582027f4 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_bae58ac9423f9f3c | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_8c1225a6582027f4	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_25bf819e5778d7d3	HOLD_CLUSTER_BOUNDARY	M8SID_8df9f34f2bb7e11a	ии агенты для маркетплейсов	Find a suitable AI assistant for Ozon/WB seller work through an owned web AI	COMMERCIAL_INVESTIGATION	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00008	10	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_25bf819e5778d7d3 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_8df9f34f2bb7e11a | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_25bf819e5778d7d3 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_8df9f34f2bb7e11a	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_18591a5da8d7a451	HOLD_CLUSTER_BOUNDARY	M8SID_91da785ba085dc94	Правила работы с возвратами на маркетплейсах: условия торговых платформ и советы по снижению показателя	Read and interpret available seller-owned marketplace reports and metrics	MIXED	GENERIC	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	NO_CURRENT_EXACT_SERP	NONE	23	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_18591a5da8d7a451 | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_91da785ba085dc94 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_18591a5da8d7a451 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_91da785ba085dc94	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
M9CL_c6f9d55c55d0a25d	HOLD_CLUSTER_BOUNDARY	M8SID_91db5a13422632c2	дрр wildberries	Inspect seller-owned advertising reports and diagnose performance	MIXED	WILDBERRIES	SUPPORTED_WITH_BOUNDARY; seller-owned permitted data, read-only and no unsupported write-back	CURRENT_EXACT_SERP	M4QR2Q00024	20	0	HOLD_NO_SEARCH_ONLY_OWNER	NONE_HOLD	HOLD_NOT_AUTHORIZED_BY_SEARCH_ONLY_BASELINE	NO_EXISTING_SEARCH_OWNER_ASSIGNED	NO_PLANNED_SEARCH_PAGE_AUTHORIZED	HOLD_NOT_AUTHORIZED	HOLD_NOT_AUTHORIZED	OPEN_MATERIAL_PAGE_BOUNDARIES	CARRY_SEARCH_ONLY_HOLD_TO_M10A	AFTER_M10A_ACCEPTANCE_ONLY: new accepted boundary evidence or causally supported later AI evidence may reopen the Search-only HOLD; no case selected here.	docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MASTER.tsv#M9CL_c6f9d55c55d0a25d | docs/seo/work_return/M9_BOUNDARY_RESOLUTION_FULL_RERUN_2026-09-24_R2/M9_CLUSTER_MEMBERSHIP.tsv#M8SID_91db5a13422632c2 | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_M10A_CARRY_FORWARD.tsv#M9CL_c6f9d55c55d0a25d | docs/seo/work_return/M9_TERMINAL_HOLD_RECONCILIATION_2026-09-24_R1/M9H_MATERIAL_HOLD_DISPOSITION.tsv#endpoint:M8SID_91db5a13422632c2	Search-only HOLD records insufficient owner/page/IA authority; this row is not a final URL, page role, link obligation or selected AI case.
